region,production_field,year,value,region_standard
        Мурманская область,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,58975777.8,Мурманская область
        Мурманская область,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,9217014.2,Мурманская область
        Мурманская область,Промышленное производство (промышленность),2017,336319619.9,Мурманская область
        Новгородская область,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,1593288.9,Новгородская область
        Новгородская область,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,181982321.9,Новгородская область
        Новгородская область,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,19405068.2,Новгородская область
        Новгородская область,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,2997970.8,Новгородская область
        Новгородская область,Промышленное производство (промышленность),2017,205978649.6,Новгородская область
        Псковская область,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,1370713.6,Псковская область
        Псковская область,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,94886638.5,Псковская область
        Псковская область,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,11490579.3,Псковская область
        Псковская область,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,4533935.6,Псковская область
        Псковская область,Промышленное производство (промышленность),2017,112281867.0,Псковская область
        Город Санкт-Петербург город федерального значения,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,20016792.8,Санкт-Петербург
        Город Санкт-Петербург город федерального значения,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,2221316703.7,Санкт-Петербург
        Город Санкт-Петербург город федерального значения,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,213937864.6,Санкт-Петербург
        Город Санкт-Петербург город федерального значения,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,57899021.3,Санкт-Петербург
        Город Санкт-Петербург город федерального значения,Промышленное производство (промышленность),2017,2513170382.4,Санкт-Петербург
    Южный федеральный округ (с 29.07.2016),ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,374341548.1,
    Южный федеральный округ (с 29.07.2016),ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,2615541248.81,
    Южный федеральный округ (с 29.07.2016),"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,384785055.7,
    Южный федеральный округ (с 29.07.2016),"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,83770043.89,
    Южный федеральный округ (с 29.07.2016),Промышленное производство (промышленность),2017,3458437896.5,
        Республика Адыгея (Адыгея),ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,2740092.8,Республика Адыгея
        Республика Адыгея (Адыгея),ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,47823191.7,Республика Адыгея
        Республика Адыгея (Адыгея),"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,2346320.3,Республика Адыгея
        Республика Адыгея (Адыгея),"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,1807043.3,Республика Адыгея
        Республика Адыгея (Адыгея),Промышленное производство (промышленность),2017,54716648.1,Республика Адыгея
        Республика Калмыкия,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,1234910.4,Республика Калмыкия
        Республика Калмыкия,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,2054490.5,Республика Калмыкия
        Республика Калмыкия,Промышленное производство (промышленность),2017,5312961.7,Республика Калмыкия
        Республика Крым,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,10786642.2,Республика Крым
        Республика Крым,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,78646762.04,Республика Крым
        Республика Крым,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,35383015.9,Республика Крым
        Республика Крым,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,6175076.2,Республика Крым
        Республика Крым,Промышленное производство (промышленность),2017,130991496.34,Республика Крым
        Краснодарский край,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,53142476.7,Краснодарский край
        Краснодарский край,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,923475501.3,Краснодарский край
        Краснодарский край,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,110398691.8,Краснодарский край
        Краснодарский край,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,28503567.7,Краснодарский край
        Краснодарский край,Промышленное производство (промышленность),2017,1115520237.5,Краснодарский край
        Астраханская область,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,226960972.4,Астраханская область
        Астраханская область,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,53839490.4,Астраханская область
        Астраханская область,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,27700172.2,Астраханская область
        Астраханская область,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,4784234.19,Астраханская область
        Астраханская область,Промышленное производство (промышленность),2017,313284869.19,Астраханская область
        Волгоградская область,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,47984776.0,Волгоградская область
        Волгоградская область,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,724306128.6,Волгоградская область
        Волгоградская область,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,66846910.7,Волгоградская область
        Волгоградская область,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,14640566.8,Волгоградская область
        Волгоградская область,Промышленное производство (промышленность),2017,853778382.1,Волгоградская область
        Ростовская область,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,29664232.1,Ростовская область
        Ростовская область,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,772905048.77,Ростовская область
        Ростовская область,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,133563445.8,Ростовская область
        Ростовская область,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,25735659.3,Ростовская область
        Ростовская область,Промышленное производство (промышленность),2017,961868385.57,Ростовская область
        Город федерального значения Севастополь,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,13310215.6,Севастополь
        Город федерального значения Севастополь,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,6492008.5,Севастополь
        Город федерального значения Севастополь,Промышленное производство (промышленность),2017,22964916.0,Севастополь
    Северо-Кавказский федеральный округ,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,26446850.9,
    Северо-Кавказский федеральный округ,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,405290082.4,
    Северо-Кавказский федеральный округ,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,142494401.2,
    Северо-Кавказский федеральный округ,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,18194571.5,
    Северо-Кавказский федеральный округ,Промышленное производство (промышленность),2017,592425906.0,
        Республика Дагестан,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,4922488.5,Республика Дагестан
        Республика Дагестан,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,40558116.7,Республика Дагестан
        Республика Дагестан,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,19314855.1,Республика Дагестан
        Республика Дагестан,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,2626453.5,Республика Дагестан
        Республика Дагестан,Промышленное производство (промышленность),2017,67421913.8,Республика Дагестан
        Республика Ингушетия,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,1462574.0,Республика Ингушетия
        Республика Ингушетия,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,1864977.9,Республика Ингушетия
        Республика Ингушетия,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,1345031.2,Республика Ингушетия
        Республика Ингушетия,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,486543.1,Республика Ингушетия
        Республика Ингушетия,Промышленное производство (промышленность),2017,5159126.2,Республика Ингушетия
        Кабардино-Балкарская Республика,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,397989.3,Кабардино-Балкарская Республика
        Кабардино-Балкарская Республика,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,27687862.2,Кабардино-Балкарская Республика
        Кабардино-Балкарская Республика,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,8733248.9,Кабардино-Балкарская Республика
        Кабардино-Балкарская Республика,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,1069012.4,Кабардино-Балкарская Республика
        Кабардино-Балкарская Республика,Промышленное производство (промышленность),2017,37888112.8,Кабардино-Балкарская Республика
        Карачаево-Черкесская Республика,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,2750673.3,Карачаево-Черкесская Республика
        Карачаево-Черкесская Республика,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,35194384.0,Карачаево-Черкесская Республика
        Карачаево-Черкесская Республика,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,9061435.9,Карачаево-Черкесская Республика
        Карачаево-Черкесская Республика,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,990595.0,Карачаево-Черкесская Республика
        Карачаево-Черкесская Республика,Промышленное производство (промышленность),2017,47997088.2,Карачаево-Черкесская Республика
        Республика Северная Осетия-Алания,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,660597.3,Республика Северная Осетия - Алания
        Республика Северная Осетия-Алания,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,27588385.5,Республика Северная Осетия - Алания
        Республика Северная Осетия-Алания,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,6697325.8,Республика Северная Осетия - Алания
        Республика Северная Осетия-Алания,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,1542368.8,Республика Северная Осетия - Алания
        Республика Северная Осетия-Алания,Промышленное производство (промышленность),2017,36488677.4,Республика Северная Осетия - Алания
        Чеченская Республика,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,5593040.1,Чеченская Республика
        Чеченская Республика,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,10185637.6,Чеченская Республика
        Чеченская Республика,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,14378846.8,Чеченская Республика
        Чеченская Республика,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,1408498.1,Чеченская Республика
        Чеченская Республика,Промышленное производство (промышленность),2017,31566022.6,Чеченская Республика
        Ставропольский край,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,10659488.4,Ставропольский край
        Ставропольский край,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,262210718.5,Ставропольский край
        Ставропольский край,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,82963657.5,Ставропольский край
        Ставропольский край,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,10071100.6,Ставропольский край
        Ставропольский край,Промышленное производство (промышленность),2017,365904965.0,Ставропольский край
    Приволжский федеральный округ,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,1972042292.2,
    Приволжский федеральный округ,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,7942291854.52,
    Приволжский федеральный округ,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,911281598.69,
    Приволжский федеральный округ,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,209721663.75,
    Приволжский федеральный округ,Промышленное производство (промышленность),2017,11035337409.16,
        Республика Башкортостан,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,233703291.5,Республика Башкортостан
        Республика Башкортостан,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,1082922943.1,Республика Башкортостан
        Республика Башкортостан,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,122986510.4,Республика Башкортостан
        Республика Башкортостан,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,22874760.1,Республика Башкортостан
        Республика Башкортостан,Промышленное производство (промышленность),2017,1462487505.1,Республика Башкортостан
        Республика Марий Эл,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,656209.2,Республика Марий Эл
        Республика Марий Эл,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,152085601.1,Республика Марий Эл
        Республика Марий Эл,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,11545799.8,Республика Марий Эл
        Республика Марий Эл,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,4670835.0,Республика Марий Эл
        Республика Марий Эл,Промышленное производство (промышленность),2017,168958445.1,Республика Марий Эл
        Республика Мордовия,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,77313.8,Республика Мордовия
        Республика Мордовия,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,167180032.6,Республика Мордовия
        Республика Мордовия,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,11745010.2,Республика Мордовия
        Республика Мордовия,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,3347054.7,Республика Мордовия
        Республика Мордовия,Промышленное производство (промышленность),2017,182349411.3,Республика Мордовия
        Республика Татарстан (Татарстан),ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,547515306.4,Республика Татарстан
        Республика Татарстан (Татарстан),ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,1596329853.77,Республика Татарстан
        Республика Татарстан (Татарстан),"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,126863365.4,Республика Татарстан
        Республика Татарстан (Татарстан),"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,28212473.8,Республика Татарстан
        Республика Татарстан (Татарстан),Промышленное производство (промышленность),2017,2298920999.37,Республика Татарстан
        Удмуртская Республика,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,191063993.2,Удмуртская Республика
        Удмуртская Республика,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,321065602.03,Удмуртская Республика
        Удмуртская Республика,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,37607632.6,Удмуртская Республика
        Удмуртская Республика,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,7070855.4,Удмуртская Республика
        Удмуртская Республика,Промышленное производство (промышленность),2017,556808083.23,Удмуртская Республика
        Чувашская Республика - Чувашия,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,706047.0,Чувашская Республика
        Чувашская Республика - Чувашия,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,172564654.8,Чувашская Республика
        Чувашская Республика - Чувашия,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,24578450.4,Чувашская Республика
        Чувашская Республика - Чувашия,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,6247941.4,Чувашская Республика
        Чувашская Республика - Чувашия,Промышленное производство (промышленность),2017,204097093.6,Чувашская Республика
        Пермский край,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,294130026.6,Пермский край
        Пермский край,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,933960295.68,Пермский край
        Пермский край,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,118341891.49,Пермский край
        Пермский край,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,24410827.85,Пермский край
        Пермский край,Промышленное производство (промышленность),2017,1370843041.62,Пермский край
        Кировская область,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,1107196.8,Кировская область
        Кировская область,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,199822000.5,Кировская область
        Кировская область,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,39382194.9,Кировская область
        Кировская область,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2017,4776300.7,Кировская область
        Кировская область,Промышленное производство (промышленность),2017,245087692.9,Кировская область
        Нижегородская область,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2017,1167562.3,Нижегородская область
        Нижегородская область,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2017,1237832576.91,Нижегородская область
        Нижегородская область,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2017,99013133.8,Нижегородская область
