region,production_field,year,value,region_standard
        Республика Адыгея (Адыгея),ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,51784957.4,Республика Адыгея
        Республика Адыгея (Адыгея),"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,4870689.2,Республика Адыгея
        Республика Адыгея (Адыгея),"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,1934553.5,Республика Адыгея
        Республика Адыгея (Адыгея),Промышленное производство (промышленность),2020,61013144.5,Республика Адыгея
        Республика Калмыкия,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,604967.3,Республика Калмыкия
        Республика Калмыкия,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,4114195.2,Республика Калмыкия
        Республика Калмыкия,Промышленное производство (промышленность),2020,6619456.4,Республика Калмыкия
        Республика Крым,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,12350320.9,Республика Крым
        Республика Крым,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,100422035.18,Республика Крым
        Республика Крым,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,49583786.2,Республика Крым
        Республика Крым,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,8987761.7,Республика Крым
        Республика Крым,Промышленное производство (промышленность),2020,171343903.98,Республика Крым
        Краснодарский край,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,24330834.5,Краснодарский край
        Краснодарский край,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,918998326.79,Краснодарский край
        Краснодарский край,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,113499769.26,Краснодарский край
        Краснодарский край,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,30522965.28,Краснодарский край
        Краснодарский край,Промышленное производство (промышленность),2020,1087351895.83,Краснодарский край
        Астраханская область,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,249844173.9,Астраханская область
        Астраханская область,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,76028083.9,Астраханская область
        Астраханская область,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,29929257.8,Астраханская область
        Астраханская область,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,6497362.3,Астраханская область
        Астраханская область,Промышленное производство (промышленность),2020,362298877.9,Астраханская область
        Волгоградская область,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,34272695.0,Волгоградская область
        Волгоградская область,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,775584323.2,Волгоградская область
        Волгоградская область,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,72780640.71,Волгоградская область
        Волгоградская область,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,21630796.2,Волгоградская область
        Волгоградская область,Промышленное производство (промышленность),2020,904268455.11,Волгоградская область
        Ростовская область,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,34206877.9,Ростовская область
        Ростовская область,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,849342841.85,Ростовская область
        Ростовская область,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,162209551.2,Ростовская область
        Ростовская область,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,35589982.2,Ростовская область
        Ростовская область,Промышленное производство (промышленность),2020,1081349253.15,Ростовская область
        Город федерального значения Севастополь,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,15630051.1,Севастополь
        Город федерального значения Севастополь,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,8877990.5,Севастополь
        Город федерального значения Севастополь,Промышленное производство (промышленность),2020,29028253.9,Севастополь
        Республика Дагестан,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,4280095.7,Республика Дагестан
        Республика Дагестан,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,43722489.4,Республика Дагестан
        Республика Дагестан,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,17750862.4,Республика Дагестан
        Республика Дагестан,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,1838720.3,Республика Дагестан
        Республика Дагестан,Промышленное производство (промышленность),2020,67592167.8,Республика Дагестан
        Республика Ингушетия,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,920378.4,Республика Ингушетия
        Республика Ингушетия,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,2146473.6,Республика Ингушетия
        Республика Ингушетия,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,384177.0,Республика Ингушетия
        Республика Ингушетия,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,826476.4,Республика Ингушетия
        Республика Ингушетия,Промышленное производство (промышленность),2020,4277505.4,Республика Ингушетия
        Кабардино-Балкарская Республика,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,386863.6,Кабардино-Балкарская Республика
        Кабардино-Балкарская Республика,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,38751605.03,Кабардино-Балкарская Республика
        Кабардино-Балкарская Республика,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,9541947.9,Кабардино-Балкарская Республика
        Кабардино-Балкарская Республика,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,1424813.7,Кабардино-Балкарская Республика
        Кабардино-Балкарская Республика,Промышленное производство (промышленность),2020,50105229.93,Кабардино-Балкарская Республика
        Карачаево-Черкесская Республика,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,2713194.6,Карачаево-Черкесская Республика
        Карачаево-Черкесская Республика,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,26494436.7,Карачаево-Черкесская Республика
        Карачаево-Черкесская Республика,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,9824939.7,Карачаево-Черкесская Республика
        Карачаево-Черкесская Республика,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,1536797.5,Карачаево-Черкесская Республика
        Карачаево-Черкесская Республика,Промышленное производство (промышленность),2020,40569368.5,Карачаево-Черкесская Республика
        Республика Северная Осетия-Алания,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,636335.6,Республика Северная Осетия - Алания
        Республика Северная Осетия-Алания,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,18010023.5,Республика Северная Осетия - Алания
        Республика Северная Осетия-Алания,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,15392799.3,Республика Северная Осетия - Алания
        Республика Северная Осетия-Алания,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,1691981.6,Республика Северная Осетия - Алания
        Республика Северная Осетия-Алания,Промышленное производство (промышленность),2020,35731140.0,Республика Северная Осетия - Алания
        Чеченская Республика,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,4552198.6,Чеченская Республика
        Чеченская Республика,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,11931357.8,Чеченская Республика
        Чеченская Республика,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,24685932.8,Чеченская Республика
        Чеченская Республика,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,2323171.0,Чеченская Республика
        Чеченская Республика,Промышленное производство (промышленность),2020,43492660.2,Чеченская Республика
        Ставропольский край,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,11073282.6,Ставропольский край
        Ставропольский край,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,307718213.5,Ставропольский край
        Ставропольский край,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,68663889.1,Ставропольский край
        Ставропольский край,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,12597835.0,Ставропольский край
        Ставропольский край,Промышленное производство (промышленность),2020,400053220.4,Ставропольский край
        Республика Башкортостан,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,212923273.0,Республика Башкортостан
        Республика Башкортостан,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,1165509906.51,Республика Башкортостан
        Республика Башкортостан,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,137740536.7,Республика Башкортостан
        Республика Башкортостан,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,28160337.9,Республика Башкортостан
        Республика Башкортостан,Промышленное производство (промышленность),2020,1544334054.11,Республика Башкортостан
        Республика Марий Эл,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,929458.4,Республика Марий Эл
        Республика Марий Эл,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,142625577.67,Республика Марий Эл
        Республика Марий Эл,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,11947115.7,Республика Марий Эл
        Республика Марий Эл,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,6956325.4,Республика Марий Эл
        Республика Марий Эл,Промышленное производство (промышленность),2020,162458477.17,Республика Марий Эл
        Республика Мордовия,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,117125.5,Республика Мордовия
        Республика Мордовия,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,236603930.5,Республика Мордовия
        Республика Мордовия,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,12387742.0,Республика Мордовия
        Республика Мордовия,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,3290484.1,Республика Мордовия
        Республика Мордовия,Промышленное производство (промышленность),2020,252399282.1,Республика Мордовия
        Республика Татарстан (Татарстан),ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,575549655.4,Республика Татарстан
        Республика Татарстан (Татарстан),ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,1953851587.53,Республика Татарстан
        Республика Татарстан (Татарстан),"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,139394630.98,Республика Татарстан
        Республика Татарстан (Татарстан),"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,41261788.1,Республика Татарстан
        Республика Татарстан (Татарстан),Промышленное производство (промышленность),2020,2710057662.01,Республика Татарстан
        Удмуртская Республика,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,187616196.1,Удмуртская Республика
        Удмуртская Республика,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,337062165.06,Удмуртская Республика
        Удмуртская Республика,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,41392702.2,Удмуртская Республика
        Удмуртская Республика,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,15502492.1,Удмуртская Республика
        Удмуртская Республика,Промышленное производство (промышленность),2020,581573555.46,Удмуртская Республика
        Чувашская Республика - Чувашия,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,470434.3,Чувашская Республика
        Чувашская Республика - Чувашия,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,221808713.37,Чувашская Республика
        Чувашская Республика - Чувашия,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,24286704.33,Чувашская Республика
        Чувашская Республика - Чувашия,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,6463987.7,Чувашская Республика
        Чувашская Республика - Чувашия,Промышленное производство (промышленность),2020,253029839.7,Чувашская Республика
        Пермский край,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,289888517.5,Пермский край
        Пермский край,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,1059475304.6,Пермский край
        Пермский край,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,122566259.43,Пермский край
        Пермский край,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,27709999.85,Пермский край
        Пермский край,Промышленное производство (промышленность),2020,1499640081.38,Пермский край
        Кировская область,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,1400797.26,Кировская область
        Кировская область,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,255581757.88,Кировская область
        Кировская область,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,40318238.26,Кировская область
        Кировская область,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,8820146.16,Кировская область
        Кировская область,Промышленное производство (промышленность),2020,306120939.56,Кировская область
        Нижегородская область,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,1474376.8,Нижегородская область
        Нижегородская область,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,1356573016.08,Нижегородская область
        Нижегородская область,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,108269824.66,Нижегородская область
        Нижегородская область,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,34461742.3,Нижегородская область
        Нижегородская область,Промышленное производство (промышленность),2020,1500778959.84,Нижегородская область
        Оренбургская область,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,481121953.2,Оренбургская область
        Оренбургская область,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,310290124.42,Оренбургская область
        Оренбургская область,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,65022981.07,Оренбургская область
        Оренбургская область,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,24327045.9,Оренбургская область
        Оренбургская область,Промышленное производство (промышленность),2020,880762104.59,Оренбургская область
        Пензенская область,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,1858515.4,Пензенская область
        Пензенская область,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,262498489.0,Пензенская область
        Пензенская область,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,21705316.7,Пензенская область
        Пензенская область,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,7271692.2,Пензенская область
        Пензенская область,Промышленное производство (промышленность),2020,293334013.3,Пензенская область
        Самарская область,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,272383632.4,Самарская область
        Самарская область,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,1087820856.8,Самарская область
        Самарская область,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,140904474.23,Самарская область
        Самарская область,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,46543909.8,Самарская область
        Самарская область,Промышленное производство (промышленность),2020,1547652873.23,Самарская область
        Саратовская область,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,34408819.4,Саратовская область
        Саратовская область,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,427571767.55,Саратовская область
        Саратовская область,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,94980232.9,Саратовская область
        Саратовская область,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,12703500.7,Саратовская область
        Саратовская область,Промышленное производство (промышленность),2020,569664320.55,Саратовская область
        Ульяновская область,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,14093423.36,Ульяновская область
        Ульяновская область,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,276051692.06,Ульяновская область
        Ульяновская область,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,26302592.1,Ульяновская область
        Ульяновская область,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,9717375.4,Ульяновская область
        Ульяновская область,Промышленное производство (промышленность),2020,326165082.92,Ульяновская область
        Курганская область,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,3393374.8,Курганская область
        Курганская область,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,123383789.96,Курганская область
        Курганская область,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,19464469.3,Курганская область
        Курганская область,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,3400843.9,Курганская область
        Курганская область,Промышленное производство (промышленность),2020,149642477.96,Курганская область
        Свердловская область,ДОБЫЧА ПОЛЕЗНЫХ ИСКОПАЕМЫХ,2020,92526767.4,Свердловская область
        Свердловская область,ОБРАБАТЫВАЮЩИЕ ПРОИЗВОДСТВА,2020,2072196704.81,Свердловская область
        Свердловская область,"ОБЕСПЕЧЕНИЕ ЭЛЕКТРИЧЕСКОЙ ЭНЕРГИЕЙ, ГАЗОМ И ПАРОМ; КОНДИЦИОНИРОВАНИЕ ВОЗДУХА",2020,245175701.1,Свердловская область
        Свердловская область,"ВОДОСНАБЖЕНИЕ; ВОДООТВЕДЕНИЕ, ОРГАНИЗАЦИЯ СБОРА И УТИЛИЗАЦИИ ОТХОДОВ, ДЕЯТЕЛЬНОСТЬ ПО ЛИКВИДАЦИИ ЗАГРЯЗНЕНИЙ",2020,77608009.86,Свердловская область
